phenocode,phenotype,category,chapter_prefix,num_cases,num_controls,finngen_R12_url
O15_GESTAT_OEDEM_PREINUR,Gestational [pregnancy-induced] oedema and proteinuria without hypertension,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,3491,259313,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_GESTAT_OEDEM_PREINUR.gz
O15_ICP_WIDE,"Intrahepatic Cholestasis of Pregnancy (ICP) , incl. ICD-8","XV Pregnancy, childbirth and the puerperium (O15_)",XV,3482,278582,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_ICP_WIDE.gz
O15_ICP_WIDE_EXMORE,"Intrahepatic Cholestasis of Pregnancy (ICP) , incl. ICD-8 (more control exclusions)","XV Pregnancy, childbirth and the puerperium (O15_)",XV,3482,176660,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_ICP_WIDE_EXMORE.gz
O15_EXCESS_VOMIT_PREG,Excessive vomiting in pregnancy,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,3329,237906,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_EXCESS_VOMIT_PREG.gz
O15_DELIV_MULTIP,Multiple delivery,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,3271,119890,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_DELIV_MULTIP.gz
O15_EXIST_HYPERT_COMPLIC,"Pre-existing hypertension complicating pregnancy, childbirth and the puerperium","XV Pregnancy, childbirth and the puerperium (O15_)",XV,3174,259313,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_EXIST_HYPERT_COMPLIC.gz
O15_PUERP_INFECT_OTHER,Other puerperal infections,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,3168,270228,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PUERP_INFECT_OTHER.gz
O15_LABOUR_OBSTR_OTHER,Other obstructed labour,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,3047,214925,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_OBSTR_OTHER.gz
O15_ICP_EXMORE,Intrahepatic Cholestasis of Pregnancy (ICP)  (more control exclusions),"XV Pregnancy, childbirth and the puerperium (O15_)",XV,2853,177289,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_ICP_EXMORE.gz
O15_FAILED_INDUCT,Failed induction of labour,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,2255,214925,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_FAILED_INDUCT.gz
O15_OBSTET_TRAUMA_OTHER,Other obstetric trauma,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,2104,214925,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_OBSTET_TRAUMA_OTHER.gz
O15_LABOUR_UMBILICAL,Labour and delivery complicated by umbilical cord complications,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,1975,214925,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_UMBILICAL.gz
O15_ABORT_UNS,Unspecified abortion,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,1965,199279,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_ABORT_UNS.gz
O15_LABOUR_INTRAPART_HAEMORRH,"Labour and delivery complicated by intrapartum haemorrhage, not elsewhere classified","XV Pregnancy, childbirth and the puerperium (O15_)",XV,1896,214925,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_LABOUR_INTRAPART_HAEMORRH.gz
O15_PLAC_PRAEVIA,Placenta praevia,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,1815,221186,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PLAC_PRAEVIA.gz
O15_POLYHYDR,Polyhydramnios,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,1811,221186,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_POLYHYDR.gz
O15_MATERN_CARE_DISPROP,Maternal care for known or suspected disproportion,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,1736,221186,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE_DISPROP.gz
O15_PUERP_COMPL_NAS,"Complications of the puerperium, not elsewhere classified","XV Pregnancy, childbirth and the puerperium (O15_)",XV,1576,270228,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PUERP_COMPL_NAS.gz
O15_MATERN_CARE_CERVICAL_INCOMPETENCE,Maternal care for cervical incompetence,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,1428,268921,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_CARE_CERVICAL_INCOMPETENCE.gz
O15_BIRTH_BREAT_INFECT,Infections of breast associated with childbirth,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,1398,270228,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_BIRTH_BREAT_INFECT.gz
O15_COMPLIC_ABORT_ECTOP_MOLAR,Complications following abortion and ectopic and molar pregnancy,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,1274,199279,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_COMPLIC_ABORT_ECTOP_MOLAR.gz
O15_PLAC_PREMAT_SEPAR,Premature separation of placenta [abruptio placentae],"XV Pregnancy, childbirth and the puerperium (O15_)",XV,875,221186,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PLAC_PREMAT_SEPAR.gz
O15_MATERN_INFECT_ELSEWHERE,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and  the puerperium","XV Pregnancy, childbirth and the puerperium (O15_)",XV,743,263245,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_MATERN_INFECT_ELSEWHERE.gz
O15_PREG_VENOUS_HAEMORRH,Venous complications and haemorrhoids in pregnancy,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,685,237906,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_VENOUS_HAEMORRH.gz
O15_BREAST_LACT_OTHER_DIS,Other disorders of breast and lactation associated with childbirth,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,652,270228,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_BREAST_LACT_OTHER_DIS.gz
O15_DELIV_OTHER_ASSIST,Other assisted single delivery,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,628,119890,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_DELIV_OTHER_ASSIST.gz
O15_PREG_HYDAT,Hydatidiform mole,"XV Pregnancy, childbirth and the puerperium (O15_)",XV,524,199279,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_O15_PREG_HYDAT.gz
P16_RESPI_CARDIOV_DISORD_SPECIFIC_PERINA_PERIOD,Respiratory and cardiovascular disorders specific to the perinatal period,XVI Certain conditions originating in the perinatal period (P16_),XVI,872,499476,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_P16_RESPI_CARDIOV_DISORD_SPECIFIC_PERINA_PERIOD.gz
P16_DISORD_RELATED_GESTATION_LOW_BIRTHWGHTT_NECIFIED,"Disorders related to short gestation and low birth weight, not elsewhere classified",XVI Certain conditions originating in the perinatal period (P16_),XVI,782,499424,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_P16_DISORD_RELATED_GESTATION_LOW_BIRTHWGHTT_NECIFIED.gz
Q17_VACTREL,"Vertebral, anorectal, cardiavascular, thracheoesophagial, renal and limb anomaly","XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,6938,493410,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_VACTREL.gz
Q17_CONGEN_MALFO_CIRCULATO_SYSTEM,Congenital malformations of the circulatory system,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,5918,494430,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_MALFO_CIRCULATO_SYSTEM.gz
Q17_CONGEN_MALFO_GENITAL_ORGANS,Congenital malformations of genital organs,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,3957,496391,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_MALFO_GENITAL_ORGANS.gz
Q17_LVOTO_BROAD,"Left ventricular outflow tract obstruction (LVOTO), broad definition","XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,3879,496469,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_LVOTO_BROAD.gz
Q17_CONGEN_MALFO_DEFORMAT_MUSCULOS_SYSTEM,Congenital malformations and deformations of the musculoskeletal system,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,3646,496702,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_MALFO_DEFORMAT_MUSCULOS_SYSTEM.gz
Q17_OTHER_CONGEN_MALFO,Other congenital malformations,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,3493,496855,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_OTHER_CONGEN_MALFO.gz
Q17_CONGEN_MALFO_EYE_EAR_FACE_NECK,"Congenital malformations of eye, ear, face and neck","XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,2617,497731,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_MALFO_EYE_EAR_FACE_NECK.gz
Q17_SEPTA_DEFEC,Septal defects,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,2420,497928,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_SEPTA_DEFEC.gz
Q17_CONGEN_MALFO_OVARIES_FALLOP_TUBES_BROAD_LIGAM,"Congenital malformations of ovaries, fallopian tubes and broad ligaments","XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,2215,278792,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_MALFO_OVARIES_FALLOP_TUBES_BROAD_LIGAM.gz
Q17_CONGEN_MALFO_URINARY_SYSTEM,Congenital malformations of the urinary system,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,2168,498180,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_MALFO_URINARY_SYSTEM.gz
Q17_LVOTO_NARROW,"Left ventricular outflow tract obstruction, narrow definition","XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,1761,498587,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_LVOTO_NARROW.gz
Q17_OTHER_CONGEN_MALFO_DIGES_SYSTEM1,Other congenital malformations of the digestive system,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,1657,498691,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_OTHER_CONGEN_MALFO_DIGES_SYSTEM1.gz
Q17_OTHER_CONGEN_MALFO_SKIN,Other congenital malformations of skin,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,1515,496855,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_OTHER_CONGEN_MALFO_SKIN.gz
Q17_ASD,Atrial septal defect,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,1409,494430,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_ASD.gz
Q17_BICUSP_AORTIC_VALVE,Bicuspidal aortic valve syndrome,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,1261,494430,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_BICUSP_AORTIC_VALVE.gz
Q17_CYSTIC_KIDNEY_DISEA,Cystic kidney disease,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,1142,498180,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CYSTIC_KIDNEY_DISEA.gz
Q17_OTHER_CONGEN_MALFO_FACE_NECK,Other congenital malformations of face and neck,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,1095,497731,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_OTHER_CONGEN_MALFO_FACE_NECK.gz
Q17_CONGEN_DEFORMITI_FEET,Congenital deformities of feet,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,937,496702,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_DEFORMITI_FEET.gz
Q17_OTHER_CONGEN_MALFO_CIRCULATO_SYSTEM,Other congenital malformations of circulatory system,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,884,494430,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_OTHER_CONGEN_MALFO_CIRCULATO_SYSTEM.gz
Q17_CONGEN_MALFO_NERVOUS_SYSTEM,Congenital malformations of the nervous system,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,823,499525,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_MALFO_NERVOUS_SYSTEM.gz
Q17_CONGEN_MALFO_UTERUS_CERVIX,Congenital malformations of uterus and cervix,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,776,278792,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_MALFO_UTERUS_CERVIX.gz
Q17_CONGEN_MALFO_GREAT_ARTERIES,Congenital malformations of great arteries,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,750,494430,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_MALFO_GREAT_ARTERIES.gz
Q17_CONGEN_OBSTRUCTIVE_DEFECTS_RENAL_PELVIS_CONGEN_MALFO_URETER,Congenital obstructive defects of renal pelvis and congenital malformations of ureter,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,720,498180,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_OBSTRUCTIVE_DEFECTS_RENAL_PELVIS_CONGEN_MALFO_URETER.gz
Q17_CONGEN_DEFORMITI_HIP,Congenital deformities of hip,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,671,496702,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_DEFORMITI_HIP.gz
Q17_CHROMOSOMAL_ABNORMALITI_NOT_ELSEW_CLASSIFIED,"Chromosomal abnormalities, not elsewhere classified","XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,646,499702,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CHROMOSOMAL_ABNORMALITI_NOT_ELSEW_CLASSIFIED.gz
Q17_CONGEN_MALFO_BREAST,Congenital malformations of breast,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,620,496855,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_MALFO_BREAST.gz
Q17_CLEFT_LIP_CLEFT_PALATE,"Cleft lip, lip and palate or palate","XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,600,499748,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CLEFT_LIP_CLEFT_PALATE.gz
Q17_ANKYLOGLOSSIA,Ankyloglossia,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,594,499754,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_ANKYLOGLOSSIA.gz
Q17_CONGEN_MALFO_RESPI_SYSTEM,Congenital malformations of the respiratory system,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,585,499763,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_MALFO_RESPI_SYSTEM.gz
Q17_OTHER_SPECIFE_CONGEN_MALFO_SYNDR_AFFECTING_MULTIPLE_SYSTEMS,Other specified congenital malformation syndromes affecting multiple systems,"XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,585,496855,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_OTHER_SPECIFE_CONGEN_MALFO_SYNDR_AFFECTING_MULTIPLE_SYSTEMS.gz
Q17_OTHER_CONGEN_MALFO_TONGUE_MOUTH_PHARYNX,"Other congenital malformations of tongue, mouth and pharynx","XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,531,498691,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_OTHER_CONGEN_MALFO_TONGUE_MOUTH_PHARYNX.gz
Q17_CONGEN_MALFO_MUSCULOS_SYSTEM_NOT_ELSEW_CLASSIFIED,"Congenital malformations of the musculoskeletal system, not elsewhere classified","XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)",XVII,526,496702,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Q17_CONGEN_MALFO_MUSCULOS_SYSTEM_NOT_ELSEW_CLASSIFIED.gz
R18_RETEN_URINE,Retention of urine,"XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)",XVIII,15722,453777,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_R18_RETEN_URINE.gz
R18_ANOREXIA,Anorexia,"XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)",XVIII,546,499802,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_R18_ANOREXIA.gz
Z21_PROCREATIVE_MANAG,Procreative management,XXI Factors influencing health status and contact with health services (Z21_),XXI,17610,389530,https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_Z21_PROCREATIVE_MANAG.gz
